Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3.0,121.0,2.02,2.02,17.17,100,1,1,1,0
2,3.0,112.0,12.12,100,100,100,1,0,0,0
3,3.0,117.0,3.03,6.06,100,100,1,1,0,0
4,3.0,125.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
5,3.0,120.0,5.050000000000001,6.06,10.100000000000001,100,1,1,1,0
6,3.0,117.0,5.050000000000001,9.09,100,100,1,1,0,0
7,3.0,116.0,3.03,7.07,100,100,1,1,0,0
8,3.0,121.0,2.02,3.03,3.03,100,1,1,1,0
9,3.0,113.0,4.04,100,100,100,1,0,0,0
10,3.0,120.0,4.04,5.050000000000001,6.06,100,1,1,1,0
11,3.0,120.0,2.02,2.02,5.050000000000001,100,1,1,1,0
12,3.0,113.0,2.02,100,100,100,1,0,0,0
13,3.0,122.0,2.02,3.03,4.04,100,1,1,1,0
14,3.0,120.0,3.03,3.03,4.04,100,1,1,1,0
15,3.0,116.0,9.09,19.19,100,100,1,1,0,0
16,3.0,122.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
17,3.0,122.0,6.06,7.07,10.100000000000001,100,1,1,1,0
18,3.0,118.0,3.03,4.04,6.06,100,1,1,1,0
19,3.0,122.0,2.02,5.050000000000001,8.08,100,1,1,1,0
20,3.0,111.0,100,100,100,100,0,0,0,0
21,3.0,113.0,11.11,100,100,100,1,0,0,0
22,3.0,107.0,100,100,100,100,0,0,0,0
23,3.0,118.0,10.100000000000001,13.13,13.13,100,1,1,1,0
24,3.0,118.0,3.03,5.050000000000001,9.09,100,1,1,1,0
25,3.0,116.0,3.03,3.03,100,100,1,1,0,0
26,3.0,121.0,3.03,3.03,4.04,100,1,1,1,0
27,3.0,119.0,3.03,11.11,12.12,100,1,1,1,0
28,3.0,123.0,2.02,3.03,3.03,4.04,1,1,1,1
29,3.0,109.0,100,100,100,100,0,0,0,0
30,3.0,109.0,100,100,100,100,0,0,0,0
31,3.0,118.0,5.050000000000001,13.13,15.149999999999999,100,1,1,1,0
32,3.0,108.0,100,100,100,100,0,0,0,0
33,3.0,115.0,10.100000000000001,100,100,100,1,0,0,0
34,3.0,119.0,5.050000000000001,10.100000000000001,10.100000000000001,100,1,1,1,0
35,3.0,121.0,2.02,3.03,3.03,100,1,1,1,0
36,3.0,122.0,3.03,4.04,5.050000000000001,100,1,1,1,0
37,3.0,121.0,2.02,2.02,2.02,100,1,1,1,0
38,3.0,114.0,3.03,100,100,100,1,0,0,0
39,3.0,110.0,100,100,100,100,0,0,0,0
40,3.0,121.0,4.04,5.050000000000001,7.07,100,1,1,1,0
41,3.0,121.0,2.02,2.02,3.03,100,1,1,1,0
42,3.0,115.0,4.04,100,100,100,1,0,0,0
43,3.0,122.0,9.09,15.149999999999999,16.16,100,1,1,1,0
44,3.0,113.0,5.050000000000001,100,100,100,1,0,0,0
45,3.0,120.0,2.02,3.03,3.03,100,1,1,1,0
46,3.0,123.0,4.04,4.04,6.06,13.13,1,1,1,1
47,3.0,123.0,2.02,3.03,4.04,17.17,1,1,1,1
48,3.0,121.0,2.02,4.04,5.050000000000001,100,1,1,1,0
49,3.0,118.0,2.02,6.06,7.07,100,1,1,1,0
50,3.0,118.0,7.07,9.09,10.100000000000001,100,1,1,1,0
51,3.0,125.0,1.01,2.02,3.03,15.149999999999999,1,1,1,1
52,3.0,109.0,100,100,100,100,0,0,0,0
53,3.0,121.0,2.02,3.03,4.04,100,1,1,1,0
54,3.0,122.0,2.02,2.02,3.03,100,1,1,1,0
55,3.0,115.0,2.02,100,100,100,1,0,0,0
56,3.0,121.0,4.04,4.04,5.050000000000001,100,1,1,1,0
57,3.0,116.0,3.03,6.06,100,100,1,1,0,0
58,3.0,121.0,2.02,3.03,5.050000000000001,100,1,1,1,0
59,3.0,108.0,100,100,100,100,0,0,0,0
60,3.0,114.0,2.02,100,100,100,1,0,0,0
61,3.0,111.0,100,100,100,100,0,0,0,0
62,3.0,123.0,5.050000000000001,5.050000000000001,6.06,8.08,1,1,1,1
63,3.0,116.0,3.03,4.04,100,100,1,1,0,0
64,3.0,120.0,2.02,2.02,2.02,100,1,1,1,0
65,3.0,114.0,4.04,100,100,100,1,0,0,0
66,3.0,111.0,100,100,100,100,0,0,0,0
67,3.0,121.0,3.03,9.09,11.11,100,1,1,1,0
68,3.0,106.0,100,100,100,100,0,0,0,0
69,3.0,122.0,2.02,3.03,4.04,100,1,1,1,0
70,3.0,121.0,2.02,3.03,3.03,100,1,1,1,0
71,3.0,117.0,4.04,9.09,100,100,1,1,0,0
72,3.0,125.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
73,3.0,120.0,2.02,5.050000000000001,6.06,100,1,1,1,0
74,3.0,113.0,2.02,100,100,100,1,0,0,0
75,3.0,115.0,4.04,100,100,100,1,0,0,0
76,3.0,116.0,2.02,3.03,100,100,1,1,0,0
77,3.0,121.0,2.02,3.03,5.050000000000001,100,1,1,1,0
78,3.0,118.0,2.02,3.03,3.03,100,1,1,1,0
79,3.0,125.0,2.02,10.100000000000001,11.11,13.13,1,1,1,1
80,3.0,121.0,3.03,4.04,5.050000000000001,100,1,1,1,0
81,3.0,119.0,5.050000000000001,7.07,10.100000000000001,100,1,1,1,0
82,3.0,114.0,2.02,100,100,100,1,0,0,0
83,3.0,115.0,4.04,100,100,100,1,0,0,0
84,3.0,120.0,6.06,7.07,7.07,100,1,1,1,0
85,3.0,118.0,1.01,2.02,3.03,100,1,1,1,0
86,3.0,117.0,5.050000000000001,8.08,100,100,1,1,0,0
87,3.0,115.0,4.04,100,100,100,1,0,0,0
88,3.0,120.0,2.02,4.04,4.04,100,1,1,1,0
89,3.0,121.0,3.03,3.03,4.04,100,1,1,1,0
90,3.0,109.0,100,100,100,100,0,0,0,0
91,3.0,108.0,100,100,100,100,0,0,0,0
92,3.0,122.0,4.04,5.050000000000001,7.07,100,1,1,1,0
93,3.0,115.0,7.07,100,100,100,1,0,0,0
94,3.0,105.0,100,100,100,100,0,0,0,0
95,3.0,113.0,8.08,100,100,100,1,0,0,0
96,3.0,121.0,3.03,4.04,6.06,100,1,1,1,0
97,3.0,123.0,2.02,4.04,5.050000000000001,7.07,1,1,1,1
98,3.0,108.0,100,100,100,100,0,0,0,0
99,3.0,110.0,100,100,100,100,0,0,0,0
100,3.0,111.0,100,100,100,100,0,0,0,0
