Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
2,0.003,126.0,9.09,9.09,10.100000000000001,10.100000000000001,1,1,1,1
3,0.003,126.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
4,0.003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
5,0.003,126.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
6,0.003,127.0,3.03,4.04,7.07,9.09,1,1,1,1
7,0.003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
8,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
9,0.003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
10,0.003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
11,0.003,126.0,1.01,2.02,2.02,2.02,1,1,1,1
12,0.003,127.0,3.03,4.04,5.050000000000001,7.07,1,1,1,1
13,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
14,0.003,126.0,3.03,5.050000000000001,5.050000000000001,10.100000000000001,1,1,1,1
15,0.003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
16,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
17,0.003,127.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
18,0.003,126.0,2.02,2.02,3.03,4.04,1,1,1,1
19,0.003,126.0,3.03,3.03,3.03,3.03,1,1,1,1
20,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
21,0.003,127.0,5.050000000000001,9.09,9.09,12.12,1,1,1,1
22,0.003,126.0,1.01,2.02,2.02,2.02,1,1,1,1
23,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
24,0.003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
25,0.003,127.0,2.02,3.03,4.04,4.04,1,1,1,1
26,0.003,121.0,3.03,3.03,3.03,100,1,1,1,0
27,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
28,0.003,127.0,7.07,12.12,12.12,13.13,1,1,1,1
29,0.003,126.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
30,0.003,127.0,4.04,8.08,11.11,12.12,1,1,1,1
31,0.003,127.0,3.03,9.09,10.100000000000001,12.12,1,1,1,1
32,0.003,127.0,5.050000000000001,5.050000000000001,6.06,7.07,1,1,1,1
33,0.003,126.0,3.03,4.04,4.04,7.07,1,1,1,1
34,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
35,0.003,126.0,3.03,3.03,3.03,4.04,1,1,1,1
36,0.003,126.0,1.01,2.02,2.02,3.03,1,1,1,1
37,0.003,126.0,3.03,5.050000000000001,5.050000000000001,6.06,1,1,1,1
38,0.003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
